0.00000e+00 1.26626e-26 3.77005e-26
2.44141e-04 8.35427e-27 -5.76644e-27
4.88281e-04 -6.62507e-27 -9.78858e-27
7.32422e-04 1.17427e-26 -3.77769e-27
9.76562e-04 -9.49570e-27 -3.14104e-27
1.22070e-03 -4.94593e-27 -1.66537e-27
1.46484e-03 -2.62435e-26 2.02058e-26
1.70898e-03 -3.43636e-27 2.64329e-27
1.95312e-03 -7.75797e-28 4.06595e-27
2.19727e-03 -5.79596e-28 -2.35867e-28
2.44141e-03 2.99007e-27 -2.03701e-27
2.68555e-03 1.52211e-26 -5.69474e-27
2.92969e-03 7.12555e-27 3.95681e-26
3.17383e-03 -6.03770e-27 1.36651e-26
3.41797e-03 -8.62922e-26 -2.83351e-26
3.66211e-03 -1.82036e-26 -5.09709e-26
3.90625e-03 2.74310e-26 -1.83475e-26
4.15039e-03 6.48246e-27 2.14757e-26
4.39453e-03 -2.62947e-26 4.59573e-26
4.63867e-03 -3.52665e-30 -5.79102e-26
4.88281e-03 -2.98301e-26 1.24212e-25
5.12695e-03 1.01737e-25 -1.10341e-25
5.37109e-03 -1.24040e-25 -1.83486e-25
5.61523e-03 -5.37960e-27 -3.03741e-26
5.85938e-03 2.77169e-25 1.01941e-25
6.10352e-03 -1.50813e-25 2.18845e-25
6.34766e-03 -1.32778e-25 -1.83579e-25
6.59180e-03 4.77177e-26 1.55332e-25
6.83594e-03 -5.06530e-26 5.70406e-26
7.08008e-03 3.40414e-26 -1.19729e-25
7.32422e-03 -1.83102e-26 -1.00644e-25
7.56836e-03 6.70231e-26 -2.82494e-26
7.81250e-03 5.02726e-26 1.22576e-26
8.05664e-03 -1.57698e-26 -3.75989e-26
8.30078e-03 7.52686e-27 -3.82711e-26
8.54492e-03 3.89505e-26 -2.76579e-26
8.78906e-03 -3.53711e-26 2.65861e-26
9.03320e-03 -3.99056e-26 5.40137e-26
9.27734e-03 -6.25640e-27 1.04967e-25
9.52148e-03 1.10970e-25 -5.34433e-26
9.76562e-03 -7.55917e-26 3.59453e-26
1.00098e-02 1.94004e-26 -1.78130e-25
1.02539e-02 4.16929e-26 2.93526e-26
1.04980e-02 6.83062e-26 -1.98728e-26
1.07422e-02 2.10897e-26 -7.94724e-26
1.09863e-02 -2.16000e-26 -4.61180e-28
1.12305e-02 -5.84828e-26 3.32354e-26
1.14746e-02 -5.64520e-27 9.82448e-26
1.17188e-02 -4.57426e-26 1.08221e-25
1.19629e-02 -9.35805e-26 2.23226e-25
1.22070e-02 -3.31226e-26 3.01705e-25
1.24512e-02 -2.05966e-25 4.56209e-25
1.26953e-02 -2.71365e-25 7.42833e-25
1.29395e-02 -1.14505e-25 1.06622e-24
1.31836e-02 -3.48115e-25 1.69262e-24
1.34277e-02 -3.94521e-25 1.95013e-24
1.36719e-02 6.83815e-25 1.06031e-24
1.39160e-02 -3.96590e-24 5.36256e-26
1.41602e-02 -3.90345e-24 5.30328e-24
1.44043e-02 6.56949e-24 1.50447e-24
1.46484e-02 1.79836e-23 -2.30940e-24
1.48926e-02 2.23344e-23 1.46630e-24
1.51367e-02 1.91797e-23 3.39156e-24
1.53809e-02 1.25122e-23 6.85320e-24
1.56250e-02 3.57801e-24 1.47539e-23
1.58691e-02 -3.42659e-24 2.36712e-23
1.61133e-02 -6.98459e-24 2.98892e-23
1.63574e-02 -1.14958e-23 2.90296e-23
1.66016e-02 -1.45344e-23 2.68371e-23
1.68457e-02 -6.09383e-24 1.93255e-23
1.70898e-02 -6.61455e-25 2.95253e-23
1.73340e-02 -7.88842e-25 3.84057e-23
1.75781e-02 1.35715e-23 4.65842e-23
1.78223e-02 1.96473e-23 5.04365e-23
1.80664e-02 1.79039e-23 3.92226e-23
1.83105e-02 9.40606e-24 2.90995e-23
1.85547e-02 9.03825e-24 4.56159e-23
1.87988e-02 2.12779e-23 5.59591e-23
1.90430e-02 1.44643e-23 4.53960e-23
1.92871e-02 -8.62647e-25 6.93729e-24
1.95312e-02 1.78830e-23 2.38962e-23
1.97754e-02 5.37901e-23 -3.87242e-24
2.00195e-02 5.84918e-23 -2.19898e-23
2.02637e-02 3.40024e-23 -6.86354e-23
2.05078e-02 -6.94138e-23 -1.18275e-22
2.07520e-02 -1.43362e-22 -1.33099e-22
2.09961e-02 -1.29899e-22 -1.00817e-22
2.12402e-02 -1.19177e-22 -1.47636e-22
2.14844e-02 -2.52917e-23 -1.31767e-22
2.17285e-02 2.08778e-23 -1.37903e-22
2.19727e-02 -4.20379e-23 -2.03155e-22
2.22168e-02 -8.24028e-23 -1.53704e-22
2.24609e-02 -6.34720e-23 -3.68851e-23
2.27051e-02 5.36070e-23 3.27820e-23
2.29492e-02 9.44880e-23 1.02001e-23
2.31934e-02 1.79967e-23 -4.50810e-23
2.34375e-02 -6.12207e-23 -9.51315e-23
2.36816e-02 -5.31433e-23 -7.46313e-23
2.39258e-02 -2.10473e-23 9.78818e-24
2.41699e-02 1.73740e-23 8.00158e-23
2.44141e-02 5.43590e-23 2.80993e-23
2.46582e-02 4.85055e-23 -2.25369e-23
2.49023e-02 3.10968e-24 -2.32528e-23
2.51465e-02 5.93833e-24 1.16427e-23
2.53906e-02 4.97884e-23 6.38977e-23
2.56348e-02 9.75772e-23 1.10817e-22
2.58789e-02 8.84206e-23 8.47985e-23
2.61230e-02 4.60629e-23 4.86512e-23
2.63672e-02 1.77665e-23 3.92169e-23
2.66113e-02 1.44648e-23 7.49944e-23
2.68555e-02 2.87627e-23 9.79010e-23
2.70996e-02 4.02908e-23 1.07724e-22
2.73438e-02 1.89798e-23 1.18937e-22
2.75879e-02 -1.51272e-23 1.18633e-22
2.78320e-02 -3.72026e-23 1.16611e-22
2.80762e-02 -2.05279e-23 1.15290e-22
2.83203e-02 1.28372e-23 1.35717e-22
2.85645e-02 2.96357e-23 1.38797e-22
