2.897999999999999465e-01 0.000000000000000000e+00
2.898610351562499465e-01 0.000000000000000000e+00
2.899220703124999465e-01 0.000000000000000000e+00
2.899831054687499465e-01 0.000000000000000000e+00
2.900441406249999465e-01 0.000000000000000000e+00
2.901051757812499465e-01 0.000000000000000000e+00
2.901662109374999465e-01 0.000000000000000000e+00
2.902272460937499465e-01 0.000000000000000000e+00
2.902882812499999465e-01 0.000000000000000000e+00
2.903493164062499465e-01 0.000000000000000000e+00
2.904103515624999465e-01 0.000000000000000000e+00
2.904713867187499465e-01 0.000000000000000000e+00
2.905324218749999465e-01 0.000000000000000000e+00
2.905934570312499465e-01 0.000000000000000000e+00
2.906544921874999465e-01 0.000000000000000000e+00
2.907155273437499465e-01 0.000000000000000000e+00
2.907765624999999465e-01 0.000000000000000000e+00
2.908375976562499465e-01 0.000000000000000000e+00
2.908986328124999465e-01 0.000000000000000000e+00
2.909596679687499465e-01 0.000000000000000000e+00
2.910207031249999465e-01 0.000000000000000000e+00
2.910817382812499465e-01 0.000000000000000000e+00
2.911427734374999465e-01 0.000000000000000000e+00
2.912038085937499465e-01 0.000000000000000000e+00
2.912648437499999465e-01 0.000000000000000000e+00
2.913258789062499465e-01 0.000000000000000000e+00
2.913869140624999465e-01 0.000000000000000000e+00
2.914479492187499465e-01 0.000000000000000000e+00
2.915089843749999465e-01 0.000000000000000000e+00
2.915700195312499465e-01 0.000000000000000000e+00
2.916310546874999465e-01 0.000000000000000000e+00
2.916920898437499465e-01 0.000000000000000000e+00
2.917531249999999465e-01 0.000000000000000000e+00
2.918141601562499465e-01 0.000000000000000000e+00
2.918751953124999465e-01 0.000000000000000000e+00
2.919362304687499465e-01 0.000000000000000000e+00
2.919972656249999465e-01 0.000000000000000000e+00
2.920583007812499465e-01 0.000000000000000000e+00
2.921193359374999465e-01 0.000000000000000000e+00
2.921803710937499465e-01 0.000000000000000000e+00
2.922414062499999465e-01 0.000000000000000000e+00
2.923024414062499465e-01 0.000000000000000000e+00
2.923634765624999465e-01 0.000000000000000000e+00
2.924245117187499465e-01 0.000000000000000000e+00
2.924855468749999465e-01 0.000000000000000000e+00
2.925465820312499465e-01 0.000000000000000000e+00
2.926076171874999465e-01 0.000000000000000000e+00
2.926686523437499465e-01 0.000000000000000000e+00
2.927296874999999465e-01 0.000000000000000000e+00
2.927907226562499465e-01 0.000000000000000000e+00
2.928517578124999465e-01 0.000000000000000000e+00
2.929127929687499465e-01 0.000000000000000000e+00
2.929738281249999465e-01 0.000000000000000000e+00
2.930348632812499465e-01 0.000000000000000000e+00
2.930958984374999465e-01 0.000000000000000000e+00
2.931569335937499465e-01 0.000000000000000000e+00
2.932179687499999465e-01 0.000000000000000000e+00
2.932790039062499465e-01 0.000000000000000000e+00
2.933400390624999465e-01 0.000000000000000000e+00
2.934010742187499465e-01 0.000000000000000000e+00
2.934621093749999465e-01 0.000000000000000000e+00
2.935231445312499465e-01 0.000000000000000000e+00
2.935841796874999465e-01 0.000000000000000000e+00
2.936452148437499465e-01 0.000000000000000000e+00
2.937062499999999465e-01 0.000000000000000000e+00
2.937672851562499465e-01 0.000000000000000000e+00
2.938283203124999465e-01 0.000000000000000000e+00
2.938893554687499465e-01 0.000000000000000000e+00
2.939503906249999465e-01 0.000000000000000000e+00
2.940114257812499465e-01 0.000000000000000000e+00
2.940724609374999465e-01 0.000000000000000000e+00
2.941334960937499465e-01 0.000000000000000000e+00
2.941945312499999465e-01 0.000000000000000000e+00
2.942555664062499465e-01 0.000000000000000000e+00
2.943166015624999465e-01 0.000000000000000000e+00
2.943776367187499465e-01 0.000000000000000000e+00
2.944386718749999465e-01 0.000000000000000000e+00
2.944997070312499465e-01 0.000000000000000000e+00
2.945607421874999465e-01 0.000000000000000000e+00
2.946217773437499465e-01 0.000000000000000000e+00
2.946828124999999465e-01 0.000000000000000000e+00
2.947438476562499465e-01 0.000000000000000000e+00
2.948048828124999465e-01 0.000000000000000000e+00
2.948659179687499465e-01 0.000000000000000000e+00
2.949269531249999465e-01 0.000000000000000000e+00
2.949879882812499465e-01 0.000000000000000000e+00
2.950490234374999465e-01 0.000000000000000000e+00
2.951100585937499465e-01 0.000000000000000000e+00
2.951710937499999465e-01 0.000000000000000000e+00
2.952321289062499465e-01 0.000000000000000000e+00
2.952931640624999465e-01 0.000000000000000000e+00
2.953541992187499465e-01 0.000000000000000000e+00
2.954152343749999465e-01 0.000000000000000000e+00
2.954762695312499465e-01 0.000000000000000000e+00
2.955373046874999465e-01 0.000000000000000000e+00
2.955983398437499465e-01 0.000000000000000000e+00
2.956593749999999465e-01 0.000000000000000000e+00
2.957204101562499465e-01 0.000000000000000000e+00
2.957814453124999465e-01 0.000000000000000000e+00
2.958424804687499465e-01 0.000000000000000000e+00
2.959035156249999465e-01 0.000000000000000000e+00
2.959645507812499465e-01 0.000000000000000000e+00
2.960255859374999465e-01 0.000000000000000000e+00
2.960866210937499465e-01 0.000000000000000000e+00
2.961476562499999465e-01 0.000000000000000000e+00
2.962086914062499465e-01 0.000000000000000000e+00
2.962697265624999465e-01 0.000000000000000000e+00
2.963307617187499465e-01 0.000000000000000000e+00
2.963917968749999465e-01 0.000000000000000000e+00
2.964528320312499465e-01 0.000000000000000000e+00
2.965138671874999465e-01 0.000000000000000000e+00
2.965749023437499465e-01 0.000000000000000000e+00
2.966359374999999465e-01 0.000000000000000000e+00
2.966969726562499465e-01 0.000000000000000000e+00
2.967580078124999465e-01 0.000000000000000000e+00
2.968190429687499465e-01 0.000000000000000000e+00
2.968800781249999465e-01 0.000000000000000000e+00
2.969411132812499465e-01 0.000000000000000000e+00
2.970021484374999465e-01 0.000000000000000000e+00
2.970631835937499465e-01 0.000000000000000000e+00
2.971242187499999465e-01 0.000000000000000000e+00
2.971852539062499465e-01 0.000000000000000000e+00
2.972462890624999465e-01 0.000000000000000000e+00
2.973073242187499465e-01 0.000000000000000000e+00
2.973683593749999465e-01 0.000000000000000000e+00
2.974293945312499465e-01 0.000000000000000000e+00
2.974904296874999465e-01 0.000000000000000000e+00
2.975514648437499465e-01 0.000000000000000000e+00
2.976124999999999465e-01 0.000000000000000000e+00
2.976735351562499465e-01 0.000000000000000000e+00
2.977345703124999465e-01 0.000000000000000000e+00
2.977956054687499465e-01 0.000000000000000000e+00
2.978566406249999465e-01 0.000000000000000000e+00
2.979176757812499465e-01 0.000000000000000000e+00
2.979787109374999465e-01 0.000000000000000000e+00
2.980397460937499465e-01 0.000000000000000000e+00
2.981007812499999465e-01 0.000000000000000000e+00
2.981618164062499465e-01 0.000000000000000000e+00
2.982228515624999465e-01 0.000000000000000000e+00
2.982838867187499465e-01 0.000000000000000000e+00
2.983449218749999465e-01 0.000000000000000000e+00
2.984059570312499465e-01 0.000000000000000000e+00
2.984669921874999465e-01 0.000000000000000000e+00
2.985280273437499465e-01 0.000000000000000000e+00
2.985890624999999465e-01 0.000000000000000000e+00
2.986500976562499465e-01 0.000000000000000000e+00
2.987111328124999465e-01 0.000000000000000000e+00
2.987721679687499465e-01 0.000000000000000000e+00
2.988332031249999465e-01 0.000000000000000000e+00
2.988942382812499465e-01 0.000000000000000000e+00
2.989552734374999465e-01 0.000000000000000000e+00
2.990163085937499465e-01 0.000000000000000000e+00
2.990773437499999465e-01 0.000000000000000000e+00
2.991383789062499465e-01 0.000000000000000000e+00
2.991994140624999465e-01 0.000000000000000000e+00
2.992604492187499465e-01 0.000000000000000000e+00
2.993214843749999465e-01 0.000000000000000000e+00
2.993825195312499465e-01 0.000000000000000000e+00
2.994435546874999465e-01 0.000000000000000000e+00
2.995045898437499465e-01 0.000000000000000000e+00
2.995656249999999465e-01 0.000000000000000000e+00
2.996266601562499465e-01 0.000000000000000000e+00
2.996876953124999465e-01 0.000000000000000000e+00
